method_id,phase,phase_bg,primary_component,title,original_text,template_text,Z1,Z2,Z3,Z4,Z5,Z6,OSI,SSI,default_duration_min,zone_distribution,min_readiness,max_percent_tref,tags,phase_reason,source_month,microcycle,microcycle_type,day_raw
m_045,late,3/3 до старта,Z5,VO₂max / високoинтензивни интервали,Преди обяд: 1. Ролки - 15 мин леко каране - 5-6 х 8 мин зона 3 (лактат 3-3.5) в изкачване през 2 мин леко каране 2. КТ ролки 12 по 600м 1 зона След обед: 1. Ролки ССИ - 15 мин загрявка - 8-10 х 40 сек зона 5 (ръце/крака)/ 1:30 мин зона 1 (лактат до 6) - 10 мин разпускане,Преди обяд: 1. Ролки - {мин} мин леко каране - 5-{повторения}×{дължина} мин зона 3 (лактат 3-3.5) в изкачване през {мин} мин леко каране 2. КТ ролки {повторения} по {дължина} м 1 зона След обед: 1. Ролки ССИ - {мин} мин загрявка - 8-{повторения}×{дължина} сек зона 5 (ръце/крака)/ {време}мин зона 1 (лактат до 6) - {мин} мин разпускане,99.99999999999999,20.0,48.0,0.0,6.0,0.0,0.0,22.0,196.0,"{""Z1"": 100.0, ""Z2"": 20.0, ""Z3"": 48.0, ""Z5"": 6.0, ""SSI"": 22.0}",90,0.65,"ролки,изкачване,лактат",висока интензивност/скорост/моделна работа,Юни,МИКРОЦИКЪЛ 11,ТИП НА МИКРОЦИКЪЛА: Развиващ,СРЯДА 02.07
m_047,late,3/3 до старта,Z5,VO₂max / високoинтензивни интервали,Преди обяд: 1. КТ Ролки; - 15 мин загрявка; - 7-8 по 2400 м ролбан - мъже; - 6-7 по 2200 м по пътя - жени; - 4-6 по 500 м със стрелба 1 зона. След обед: 1. Интервална тренировка на бягане (стадион) - 15 мин загрявка - 8-12 х 400 м 4 зона през 200 м зона 1 (лактат до 4) - 10 мин разпускане,Преди обяд: 1. КТ Ролки; - {мин} мин загрявка; - 7-8 по 2400 м ролбан - мъже; - 6-7 по 2200 м по пътя - жени; - 4-{повторения} по {дължина} м със стрелба 1 зона. След обед: 1. Интервална тренировка на бягане (стадион) - {мин} мин загрявка - 8-{повторения}×{дължина} м 4 зона през 200 м зона 1 (лактат до 4) - {мин} мин разпускане,680.0,350.0,188.0,30.0,10.0,0.0,100.0,22.0,1380.0,"{""Z1"": 680.0, ""Z2"": 350.0, ""Z3"": 188.0, ""Z4"": 30.0, ""Z5"": 10.0, ""OSI"": 100.0, ""SSI"": 22.0}",90,0.65,"ролки,стадион,лактат",висока интензивност/скорост/моделна работа,Юни,МИКРОЦИКЪЛ 11,ТИП НА МИКРОЦИКЪЛА: Развиващ,НЕДЕЛЯ 06.07
m_049,late,3/3 до старта,Z5,VO₂max / високoинтензивни интервали,Преди обяд: 1. Ролки - 15 мин леко каране - 5-6 х 8 мин зона 3 (лактат 3-3.5) в изкачване през 2 мин леко каране 2. КТ ролки 12 по 600м 1 зона След обед: 1. Ролки ССИ - 15 мин загрявка - 12 х 1 мин зона 5 (ръце/крака)/ 1:30 мин зона 1 (лактат до 6) - 10 мин разпускане,Преди обяд: 1. Ролки - {мин} мин леко каране - 5-{повторения}×{дължина} мин зона 3 (лактат 3-3.5) в изкачване през {мин} мин леко каране 2. КТ ролки {повторения} по {дължина} м 1 зона След обед: 1. Ролки ССИ - {мин} мин загрявка - {повторения}×{дължина} мин зона 5 (ръце/крака)/ {време}мин зона 1 (лактат до 6) - {мин} мин разпускане,99.99999999999999,20.0,48.0,6.0,6.0,0.0,0.0,22.0,202.0,"{""Z1"": 100.0, ""Z2"": 20.0, ""Z3"": 48.0, ""Z4"": 6.0, ""Z5"": 6.0, ""SSI"": 22.0}",90,0.65,"ролки,изкачване,лактат",висока интензивност/скорост/моделна работа,Юни,МИКРОЦИКЪЛ 12,ТИП НА МИКРОЦИКЪЛА: Развиващ,СРЯДА 09.07
m_052,late,3/3 до старта,Z5,VO₂max / високoинтензивни интервали,Преди обяд: 1. Ролки ...,Преди обяд: 1. Ролки ...,99.99999999999999,20.0,48.0,0.0,6.0,0.0,0.0,22.0,196.0,"{""Z1"": 100.0, ""Z2"": 20.0, ""Z3"": 48.0, ""Z5"": 6.0, ""SSI"": 22.0}",90,0.65,ролки,висока интензивност/скорост/моделна работа,Юли,МИКРОЦИКЪЛ 13,ТИП НА МИКРОЦИКЪЛА: Развиващ,СРЯДА 09.07
m_055,late,3/3 до старта,Z5,VO₂max / високoинтензивни интервали,"Преди обяд: Тест на ролки - крака, смесено, ръце - 20 мин загрявака ...","Преди обяд: Тест на ролки - крака, смесено, ръце - {мин} мин загрявака ...",99.99999999999999,20.0,48.0,6.0,8.0,0.0,0.0,22.0,204.0,"{""Z1"": 100.0, ""Z2"": 20.0, ""Z3"": 48.0, ""Z4"": 6.0, ""Z5"": 8.0, ""SSI"": 22.0}",90,0.65,ролки,висока интензивност/скорост/моделна работа,Юли,МИКРОЦИКЪЛ 14,ТИП НА МИКРОЦИКЪЛА: Развиващ,СРЯДА 16.07
m_057,late,3/3 до старта,Z5,VO₂max / високoинтензивни интервали,П О Ч И В К А,П О Ч И В К А,520.0,270.0,48.0,6.0,11.0,0.0,50.0,22.0,927.0,"{""Z1"": 520.0, ""Z2"": 270.0, ""Z3"": 48.0, ""Z4"": 6.0, ""Z5"": 11.0, ""OSI"": 50.0, ""SSI"": 22.0}",90,0.65,,висока интензивност/скорост/моделна работа,Юли,МИКРОЦИКЪЛ 14,ТИП НА МИКРОЦИКЪЛА: Развиващ,НЕДЕЛЯ 20.07
m_068,late,3/3 до старта,Z5,VO₂max / високoинтензивни интервали,Преди обяд: 1. КТ ролки (път) - 15 мин леко каране - 6-7 х 2/2.5 км зона 3 (лактат 4-4.5) След обед: 1. Ролки ССИ - 15 мин загрявка - 2 серии по 6-7 х 30-40 сек зона 5 (ръце/крака)/ 1:30 мин зона 1 (лактат до 6) - 10 мин разпускане,Преди обяд: 1. КТ ролки (път) - {мин} мин леко каране - 6-7 х 2/2.5 км зона 3 (лактат 4-4.5) След обед: 1. Ролки ССИ - {мин} мин загрявка - 2 серии по 6-{повторения}×{дължина} сек зона 5 (ръце/крака)/ {време}мин зона 1 (лактат до 6) - {мин} мин разпускане,60.0,0.0,35.0,20.0,8.0,0.0,0.0,50.0,173.0,"{""Z1"": 60.0, ""Z3"": 35.0, ""Z4"": 20.0, ""Z5"": 8.0, ""SSI"": 50.0}",90,0.65,"ролки,лактат",висока интензивност/скорост/моделна работа,Юли,МИКРОЦИКЪЛ 16,ТИП НА МИКРОЦИКЪЛА: Развиващ,ПЕТЪК 01.08
m_070,late,3/3 до старта,Z5,VO₂max / високoинтензивни интервали,П О Ч И В К А,П О Ч И В К А,475.0,290.0,70.0,46.99999999999999,12.0,0.0,120.0,50.0,1064.0,"{""Z1"": 475.0, ""Z2"": 290.0, ""Z3"": 70.0, ""Z4"": 47.0, ""Z5"": 12.0, ""OSI"": 120.0, ""SSI"": 50.0}",90,0.65,,висока интензивност/скорост/моделна работа,Юли,МИКРОЦИКЪЛ 16,ТИП НА МИКРОЦИКЪЛА: Развиващ,НЕДЕЛЯ 03.08
m_074,late,3/3 до старта,Z5,VO₂max / високoинтензивни интервали,Преди обяд: 1. КТ предстартов модел - ролки - 15 мин загрявака час; - 2 по 600 м + 2200/2650 м - 4-5 зона След обяд: 1. Крос/класика - 30/50 мин 1 зона,Преди обяд: 1. КТ предстартов модел - ролки - {мин} мин загрявака час; - {повторения} по {дължина} м + 2200/2650 м - 4-5 зона След обяд: 1. Крос/класика - 30/{мин} мин 1 зона,80.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,90.0,"{""Z1"": 80.0, ""Z4"": 4.0, ""Z5"": 6.0}",90,0.65,"ролки,крос",висока интензивност/скорост/моделна работа,Август,МИКРОЦИКЪЛ 17,ТИП НА МИКРОЦИКЪЛА: Развиващ,ЧЕТВЪРТЪК 14.08
m_075,late,3/3 до старта,Z5,VO₂max / високoинтензивни интервали,"Преди обяд: 1. Контролен старт СПРИНТ - ролки (път) - 7 км жени, 8 км мъже След обед: 1. Спортна игра","Преди обяд: 1. Контролен старт СПРИНТ - ролки (път) - 7 км жени, 8 км мъже След обед: 1. Спортна игра",60.0,0.0,0.0,7.0,18.0,0.0,0.0,0.0,85.0,"{""Z1"": 60.0, ""Z4"": 7.0, ""Z5"": 18.0}",90,0.65,"ролки,спринт",висока интензивност/скорост/моделна работа,Август,МИКРОЦИКЪЛ 17,ТИП НА МИКРОЦИКЪЛА: Развиващ,ПЕТЪК 15.08
m_077,late,3/3 до старта,Z5,VO₂max / високoинтензивни интервали,"Преди обяд: 1. КТ ролки - щафети - 40 мин 2. Силова издръжливост /силова зала/ 50 мин/3 упражнения по 4 серии за горна част, 3 упражнения по 4 серии за средна част и 2 упражнения по 4 серии за долна част","Преди обяд: 1. КТ ролки - щафети - {мин} мин 2. Силова издръжливост /силова зала/ {мин} мин/3 упражнения по 4 серии за горна част, 3 упражнения по 4 серии за средна част и 2 упражнения по 4 серии за долна част",605.0,140.0,48.99999999999999,15.000000000000002,28.0,0.0,180.0,20.0,1037.0,"{""Z1"": 605.0, ""Z2"": 140.0, ""Z3"": 49.0, ""Z4"": 15.0, ""Z5"": 28.0, ""OSI"": 180.0, ""SSI"": 20.0}",90,0.65,"ролки,силова",висока интензивност/скорост/моделна работа,Август,МИКРОЦИКЪЛ 17,ТИП НА МИКРОЦИКЪЛА: Развиващ,НЕДЕЛЯ 17.08
m_082,late,3/3 до старта,Z5,VO₂max / високoинтензивни интервали,Държавно лятно първенство - СПРИНТ 6 км/7.5 км,Държавно лятно първенство - СПРИНТ 6 км/7.5 км,60.0,0.0,10.0,10.0,15.0,0.0,0.0,0.0,95.0,"{""Z1"": 60.0, ""Z3"": 10.0, ""Z4"": 10.0, ""Z5"": 15.0}",90,0.65,спринт,висока интензивност/скорост/моделна работа,Август,МИКРОЦИКЪЛ 18,ТИП НА МИКРОЦИКЪЛА: Състезателен,ПЕТЪК 22.08
m_083,late,3/3 до старта,Z5,VO₂max / високoинтензивни интервали,Държавно лятно първенство - КЪСО ИНДИВИДУАЛНО 10 км/12.5 км,Държавно лятно първенство - КЪСО ИНДИВИДУАЛНО 10 км/12.5 км,60.0,0.0,10.0,15.0,15.0,0.0,0.0,0.0,100.0,"{""Z1"": 60.0, ""Z3"": 10.0, ""Z4"": 15.0, ""Z5"": 15.0}",90,0.65,,висока интензивност/скорост/моделна работа,Август,МИКРОЦИКЪЛ 18,ТИП НА МИКРОЦИКЪЛА: Състезателен,СЪБОТА 23.08
m_084,late,3/3 до старта,Z5,VO₂max / високoинтензивни интервали,Държавно лятно първенство - СПРИНТ 6 км/7.5 км,Държавно лятно първенство - СПРИНТ 6 км/7.5 км,419.99999999999994,40.0,40.0,67.0,54.0,0.0,30.0,0.0,651.0,"{""Z1"": 420.0, ""Z2"": 40.0, ""Z3"": 40.0, ""Z4"": 67.0, ""Z5"": 54.0, ""OSI"": 30.0}",90,0.65,спринт,висока интензивност/скорост/моделна работа,Август,МИКРОЦИКЪЛ 18,ТИП НА МИКРОЦИКЪЛА: Състезателен,НЕДЕЛЯ 24.08
m_103,late,3/3 до старта,Z5,VO₂max / високoинтензивни интервали,Преди обяд: 1. КТ ролки (ролбан) - 15 мин загрявка - 4 по 300 м 3 зона - 8 х 2/2.5 км зона 3 (лактат 3.5) След обед: 1. Ролки ССИ - 15 мин загрявка - 2 серии по 5 х 30-40 сек зона 5 (ръце/крака)/ 1:00 мин зона 1 - 10 мин разпускане,Преди обяд: 1. КТ ролки (ролбан) - {мин} мин загрявка - {повторения} по {дължина} м 3 зона - 8 х 2/2.5 км зона 3 (лактат 3.5) След обед: 1. Ролки ССИ - {мин} мин загрявка - 2 серии по {повторения}×{дължина} сек зона 5 (ръце/крака)/ {време}мин зона {мин} мин разпускане,60.0,50.0,56.0,10.0,10.0,0.0,0.0,50.0,236.0,"{""Z1"": 60.0, ""Z2"": 50.0, ""Z3"": 56.0, ""Z4"": 10.0, ""Z5"": 10.0, ""SSI"": 50.0}",90,0.65,"ролки,лактат",висока интензивност/скорост/моделна работа,Август,МИКРОЦИКЪЛ 20,ТИП НА МИКРОЦИКЪЛА: Развиващ,ПЕТЪК 05.09
m_110,late,3/3 до старта,Z5,VO₂max / високoинтензивни интервали,"Преди обяд: 1. Ролки - КТ ролбан 1-2 зона 5 по 2/2.5 км + 500 м зад стрелбището - 2 серии 5 по 15 сек отсечки през 2 мин и 5 мин между сериите - 10 мин докарване След обяд: 1. 30-40 мин бягане крос - Тест ръце тренажор Ercolina - 3 мин и 15 сек максимално + Силова издръжливост /силова зала/ 50 мин/3 упражнения по 3 серии за горна част, 3 упражнения по 3 серии за средна част и 2 упражнения по 3 серии за долна част","Преди обяд: 1. Ролки - КТ ролбан 1-2 зона 5 по 2/2.5 км + 500 м зад стрелбището - 2 серии {повторения} по {дължина} сек отсечки през {мин} мин и {мин} мин между сериите - {мин} мин докарване След обяд: 1. {мин} мин бягане крос - Тест ръце тренажор Ercolina - {мин} мин и {сек} сек максимално + Силова издръжливост /силова зала/ {мин} мин/3 упражнения по 3 серии за горна част, 3 упражнения по 3 серии за средна част и 2 упражнения по 3 серии за долна част",90.0,30.0,0.0,0.0,6.0,0.0,50.0,0.0,176.0,"{""Z1"": 90.0, ""Z2"": 30.0, ""Z5"": 6.0, ""OSI"": 50.0}",90,0.65,"ролки,крос,силова,тренажор",висока интензивност/скорост/моделна работа,Септемрви,МИКРОЦИКЪЛ 21,ТИП НА МИКРОЦИКЪЛА: Развиващ,СЪБОТА 13.09
m_124,late,3/3 до старта,Z5,VO₂max / високoинтензивни интервали,"Преди обяд: 1. КТ ролки (ролбан) - 15 мин загрявка - 4 по 300 м 3 зона - 7 х 2/2.5 км зона 3 (лактат 3.5) - 10 мин разпускане След обед: 1. Итервална тренировка - крос - 15 мин загрявка - 10-15 по 1 мин 4 зона, през 45 сек 1 зона - 10 мин разпускане","Преди обяд: 1. КТ ролки (ролбан) - {мин} мин загрявка - {повторения} по {дължина} м 3 зона - 7 х 2/2.5 км зона 3 (лактат 3.5) - {мин} мин разпускане След обед: 1. Итервална тренировка - крос - {мин} мин загрявка - 10-{повторения} по {дължина} мин 4 зона, през {сек} сек 1 зона - {мин} мин разпускане",75.0,0.0,50.0,15.0,6.0,0.0,0.0,0.0,146.0,"{""Z1"": 75.0, ""Z3"": 50.0, ""Z4"": 15.0, ""Z5"": 6.0}",90,0.65,"ролки,крос,лактат",висока интензивност/скорост/моделна работа,Септемрви,МИКРОЦИКЪЛ 22,ТИП НА МИКРОЦИКЪЛА: Развиваш,СЪБОТА 11.10
m_133,late,3/3 до старта,Z5,VO₂max / високoинтензивни интервали,Преди обяд: 1. Ролки ССИ - 15 мин загрявка - 2 серии по 6 х 30-40 сек зона 5 (ръце/крака)/ 1:00 мин зона 1 - 10 мин разпускане Отпътуване,Преди обяд: 1. Ролки ССИ - {мин} мин загрявка - 2 серии по {повторения}×{дължина} сек зона 5 (ръце/крака)/ {време}мин зона {мин} мин разпускане Отпътуване,54.99999999999999,0.0,0.0,0.0,15.0,0.0,0.0,0.0,70.0,"{""Z1"": 55.0, ""Z5"": 15.0}",90,0.65,ролки,висока интензивност/скорост/моделна работа,Септемрви,МИКРОЦИКЪЛ 23,ТИП НА МИКРОЦИКЪЛА: Възстановителен,СЪБОТА 18.10
m_134,late,3/3 до старта,Z5,VO₂max / високoинтензивни интервали,Преди обяд: 1. КТ Ролки ролбан; - 15 мин загрявка; - 4 по 400 м със стрелба 3 зона. - 5-7 по 2400 м 3 зона (лактат до 3.5) След обед: 1. Интервална тренировка на бягане (стадион) - 15 мин загрявка - 10-12 х 400 м 4 зона през 1 мин зона 1 (лактат до 4) - 10 мин разпускане,Преди обяд: 1. КТ Ролки ролбан; - {мин} мин загрявка; - {повторения} по {дължина} м със стрелба 3 зона. - 5-7 по 2400 м 3 зона (лактат до 3.5) След обед: 1. Интервална тренировка на бягане (стадион) - {мин} мин загрявка - 10-{повторения}×{дължина} м 4 зона през {мин} мин зона 1 (лактат до 4) - {мин} мин разпускане,694.9999999999999,139.99999999999997,169.99999999999997,40.0,31.999999999999996,0.0,180.0,20.0,1277.0,"{""Z1"": 695.0, ""Z2"": 140.0, ""Z3"": 170.0, ""Z4"": 40.0, ""Z5"": 32.0, ""OSI"": 180.0, ""SSI"": 20.0}",90,0.65,"ролки,стадион,лактат",висока интензивност/скорост/моделна работа,Септемрви,МИКРОЦИКЪЛ 23,ТИП НА МИКРОЦИКЪЛА: Възстановителен,НЕДЕЛЯ 21.09
m_153,late,3/3 до старта,Z5,VO₂max / високoинтензивни интервали,Преди обяд: 1. Ски - 2:30-3:00 ч 1 зона,Преди обяд: 1. Ски - {време} 1 зона,865.0,175.0,56.0,28.999999999999996,15.0,0.0,60.0,50.0,1250.0,"{""Z1"": 865.0, ""Z2"": 175.0, ""Z3"": 56.0, ""Z4"": 29.0, ""Z5"": 15.0, ""OSI"": 60.0, ""SSI"": 50.0}",90,0.65,ски,висока интензивност/скорост/моделна работа,Октомври,МИКРОЦИКЪЛ 28,ТИП НА МИКРОЦИКЪЛА: Възстановителен/поддържащ,НЕДЕЛЯ 02.11
m_155,late,3/3 до старта,Z5,VO₂max / високoинтензивни интервали,Преди обяд: 1. Ролки ССИ ...,Преди обяд: 1. Ролки ССИ ...,60.0,50.0,56.0,10.0,10.0,0.0,0.0,50.0,236.0,"{""Z1"": 60.0, ""Z2"": 50.0, ""Z3"": 56.0, ""Z4"": 10.0, ""Z5"": 10.0, ""SSI"": 50.0}",90,0.65,ролки,висока интензивност/скорост/моделна работа,Ноември,МИКРОЦИКЪЛ 29,ТИП НА МИКРОЦИКЪЛА: Развиващ,ВТОРНИК 04.11
m_157,late,3/3 до старта,Z5,VO₂max / високoинтензивни интервали,Преди обяд: ...,Преди обяд: ...,80.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,90.0,"{""Z1"": 80.0, ""Z4"": 4.0, ""Z5"": 6.0}",90,0.65,,висока интензивност/скорост/моделна работа,Ноември,МИКРОЦИКЪЛ 29,ТИП НА МИКРОЦИКЪЛА: Развиващ,ЧЕТВЪРТЪК 06.11
m_160,late,3/3 до старта,Z5,VO₂max / високoинтензивни интервали,"Преди обяд: 1. КТ ски - 20 мин загрявака; - 10 по 1 км 1 зона, като подхода преди стрелбищети (10-15 сек) се прави на спринт. След обяд: 1. 0:40-1:00 ч крос + Максимална сила /силова зала/ 50 мин/3 упражнения по 3 серии за горна част, 3 упражнения по 3 серии за средна част и 2 упражнения по 3 серии за долна част","Преди обяд: 1. КТ ски - {мин} мин загрявака; - {повторения} по {дължина} км 1 зона, като подхода преди стрелбищети ({сек} сек) се прави на спринт. След обяд: 1. {време} крос + Максимална сила /силова зала/ {мин} мин/3 упражнения по 3 серии за горна част, 3 упражнения по 3 серии за средна част и 2 упражнения по 3 серии за долна част",900.0000000000001,140.0,112.0,24.0,31.999999999999996,0.0,180.0,100.0,1488.0,"{""Z1"": 900.0, ""Z2"": 140.0, ""Z3"": 112.0, ""Z4"": 24.0, ""Z5"": 32.0, ""OSI"": 180.0, ""SSI"": 100.0}",90,0.65,"крос,ски,силова,спринт",висока интензивност/скорост/моделна работа,Ноември,МИКРОЦИКЪЛ 29,ТИП НА МИКРОЦИКЪЛА: Развиващ,НЕДЕЛЯ 09.11
m_167,late,3/3 до старта,Z5,VO₂max / високoинтензивни интервали,"Преди обяд: 1. КТ ски - 1:30-1:40 ч 1 зона След обяд: 1. 0:40-1:00 ч крос + Максимална сила /силова зала/ 50 мин/3 упражнения по 3 серии за горна част, 3 упражнения по 3 серии за средна част и 2 упражнения по 3 серии за долна част","Преди обяд: 1. КТ ски - {време} 1 зона След обяд: 1. {време} крос + Максимална сила /силова зала/ {мин} мин/3 упражнения по 3 серии за горна част, 3 упражнения по 3 серии за средна част и 2 упражнения по 3 серии за долна част",850.0,179.99999999999997,100.0,27.0,18.0,0.0,230.0,20.0,1425.0,"{""Z1"": 850.0, ""Z2"": 180.0, ""Z3"": 100.0, ""Z4"": 27.0, ""Z5"": 18.0, ""OSI"": 230.0, ""SSI"": 20.0}",90,0.65,"крос,ски,силова",висока интензивност/скорост/моделна работа,Ноември,МИКРОЦИКЪЛ 29,ТИП НА МИКРОЦИКЪЛА: Развиващ,НЕДЕЛЯ 16.11
m_170,late,3/3 до старта,Z5,VO₂max / високoинтензивни интервали,"Преди обяд: 1. КТ ски - 1:30-1:40 ч 1 зона След обяд: 1. 0:40-1:00 ч крос + Максимална сила /силова зала/ 50 мин/3 упражнения по 3 серии за горна част, 3 упражнения по 3 серии за средна част и 2 упражнения по 3 серии за долна част","Преди обяд: 1. КТ ски - {време} 1 зона След обяд: 1. {време} крос + Максимална сила /силова зала/ {мин} мин/3 упражнения по 3 серии за горна част, 3 упражнения по 3 серии за средна част и 2 упражнения по 3 серии за долна част",730.0,179.99999999999997,100.0,27.0,15.0,0.0,230.0,20.0,1302.0,"{""Z1"": 730.0, ""Z2"": 180.0, ""Z3"": 100.0, ""Z4"": 27.0, ""Z5"": 15.0, ""OSI"": 230.0, ""SSI"": 20.0}",90,0.65,"крос,ски,силова",висока интензивност/скорост/моделна работа,Ноември,МИКРОЦИКЪЛ 30,ТИП НА МИКРОЦИКЪЛА: Развиваш,НЕДЕЛЯ 16.11
m_176,late,3/3 до старта,Z5,VO₂max / високoинтензивни интервали,Преди обяд: 1. КТ ски - 20 мин загрявка - 4 по 300 м вработващи отсечки ЛПЛП - 6 по 1.5 км 4-5 зона през 150 м леко каране. - 10 мин разпускане След обяд: 1. 1:20 ч ски 1 зона,Преди обяд: 1. КТ ски - {мин} мин загрявка - {повторения} по {дължина} м вработващи отсечки ЛПЛП - 6 по 1.5 км 4-5 зона през 150 м леко каране. - {мин} мин разпускане След обяд: 1. {време} ски 1 зона,120.0,0.0,0.0,18.0,6.0,0.0,0.0,0.0,144.0,"{""Z1"": 120.0, ""Z4"": 18.0, ""Z5"": 6.0}",90,0.65,ски,висока интензивност/скорост/моделна работа,Ноември,МИКРОЦИКЪЛ 30,ТИП НА МИКРОЦИКЪЛА: Развиваш,НЕДЕЛЯ 22.02
m_179,late,3/3 до старта,Z5,VO₂max / високoинтензивни интервали,"Преди обяд: 1. Ски - 1:20-1:30 ч 1-2 зона, като по време на карането се включват 10 по 30 сек отсечки с около състезателна скорост.","Преди обяд: 1. Ски - {време} 1-2 зона, като по време на карането се включват {повторения} по {дължина} сек отсечки с около състезателна скорост.",1180.0,160.0,129.99999999999997,68.0,12.0,0.0,220.00000000000003,70.0,1840.0,"{""Z1"": 1180.0, ""Z2"": 160.0, ""Z3"": 130.0, ""Z4"": 68.0, ""Z5"": 12.0, ""OSI"": 220.0, ""SSI"": 70.0}",90,0.65,ски,висока интензивност/скорост/моделна работа,Ноември,МИКРОЦИКЪЛ 30,ТИП НА МИКРОЦИКЪЛА: Развиваш,СЪБОТА 25.02
m_182,late,3/3 до старта,Z5,VO₂max / високoинтензивни интервали,Преди обяд: Старт - Спринт ...,Преди обяд: Старт - Спринт ...,70.0,0.0,0.0,0.0,20.0,0.0,50.0,0.0,140.0,"{""Z1"": 70.0, ""Z5"": 20.0, ""OSI"": 50.0}",90,0.65,спринт,висока интензивност/скорост/моделна работа,Ноември,МИКРОЦИКЪЛ 31,ТИП НА МИКРОЦИКЪЛА: Възстановителен,СРЯДА 19.11
m_183,late,3/3 до старта,Z5,VO₂max / високoинтензивни интервали,Преди обяд: ...,Преди обяд: ...,90.0,30.0,0.0,0.0,25.0,0.0,0.0,0.0,145.0,"{""Z1"": 90.0, ""Z2"": 30.0, ""Z5"": 25.0}",90,0.65,,висока интензивност/скорост/моделна работа,Ноември,МИКРОЦИКЪЛ 31,ТИП НА МИКРОЦИКЪЛА: Възстановителен,ЧЕТВЪРТЪК 20.11
m_185,late,3/3 до старта,Z5,VO₂max / високoинтензивни интервали,Преди обяд: 1. КТ ски - 1:30-1:40 ч 1 зона След обяд: 1. Крос - 0:40-0:50 ч 1зона,Преди обяд: 1. КТ ски - {време} 1 зона След обяд: 1. Крос - {време} 1зона,900.0,150.0,5.0,5.0,49.00000000000001,0.0,100.0,20.0,1229.0,"{""Z1"": 900.0, ""Z2"": 150.0, ""Z3"": 5.0, ""Z4"": 5.0, ""Z5"": 49.0, ""OSI"": 100.0, ""SSI"": 20.0}",90,0.65,"крос,ски",висока интензивност/скорост/моделна работа,Ноември,МИКРОЦИКЪЛ 31,ТИП НА МИКРОЦИКЪЛА: Възстановителен,НЕДЕЛЯ 23.11
m_193,late,3/3 до старта,Z5,VO₂max / високoинтензивни интервали,"Преди обяд: 1. КТ Ски - 15 мин заграявка - 7-8 х 2 км зона 3 (лактат 3-3.5) 1:30 мин леко каране, като последната първите 4 отсечки с пушка и последната 4 зона. - 10 мин разпускане След обяд: 1. Ски - ССИ - 15 мин загрявка - 2 серии 4 по 30-40 сек ръце, през 1:30 мин между отсечките и 4 мин между сериите - 2 серии 4 по 30-40 сек ръце, през 1:30 мин между отсечките и 4 мин между сериите - 10 мин разпускане","Преди обяд: 1. КТ Ски - {мин} мин заграявка - 7-{повторения}×{дължина} км зона 3 (лактат 3-3.5) {време}мин леко каране, като последната първите 4 отсечки с пушка и последната 4 зона. - {мин} мин разпускане След обяд: 1. Ски - ССИ - {мин} мин загрявка - 2 серии {повторения} по {дължина} сек ръце, през {време}мин между отсечките и {мин} мин между сериите - 2 серии {повторения} по {дължина} сек ръце, през {време}мин между отсечките и {мин} мин между сериите - {мин} мин разпускане",960.0,120.0,95.0,37.0,49.00000000000001,0.0,100.0,20.0,1381.0,"{""Z1"": 960.0, ""Z2"": 120.0, ""Z3"": 95.0, ""Z4"": 37.0, ""Z5"": 49.0, ""OSI"": 100.0, ""SSI"": 20.0}",90,0.65,"ски,лактат",висока интензивност/скорост/моделна работа,Ноември,МИКРОЦИКЪЛ 32,ТИП НА МИКРОЦИКЪЛА: Развиващ,ПОНЕДЕЛНИК 24.11
m_197,late,3/3 до старта,Z5,VO₂max / високoинтензивни интервали,IBU Cup SPRINT 7.5/10 km ...,IBU Cup SPRINT 7.5/10 km ...,60.0,0.0,0.0,4.0,20.0,0.0,0.0,0.0,84.0,"{""Z1"": 60.0, ""Z4"": 4.0, ""Z5"": 20.0}",90,0.65,,висока интензивност/скорост/моделна работа,Декември,МИКРОЦИКЪЛ 33,ТИП НА МИКРОЦИКЪЛА: Състезателен,ЧЕТВЪРТЪК 04.12
m_199,late,3/3 до старта,Z5,VO₂max / високoинтензивни интервали,IBU Cup SPRINT 7.5/10 km След обяд: Крос - 30 мин 1 зона,IBU Cup SPRINT 7.5/10 km След обяд: Крос - {мин} мин 1 зона,60.0,0.0,0.0,4.0,20.0,0.0,0.0,0.0,84.0,"{""Z1"": 60.0, ""Z4"": 4.0, ""Z5"": 20.0}",90,0.65,крос,висока интензивност/скорост/моделна работа,Декември,МИКРОЦИКЪЛ 33,ТИП НА МИКРОЦИКЪЛА: Състезателен,СЪБОТА 06.12
m_200,late,3/3 до старта,Z5,VO₂max / високoинтензивни интервали,IBU Cup PURSUIT 10/12.5 km След обяд: Крос - 30 мин 1 зона,IBU Cup PURSUIT 10/12.5 km След обяд: Крос - {мин} мин 1 зона,450.0,30.0,34.99999999999999,30.0,90.0,0.0,60.0,0.0,695.0,"{""Z1"": 450.0, ""Z2"": 30.0, ""Z3"": 35.0, ""Z4"": 30.0, ""Z5"": 90.0, ""OSI"": 60.0}",90,0.65,крос,висока интензивност/скорост/моделна работа,Декември,МИКРОЦИКЪЛ 33,ТИП НА МИКРОЦИКЪЛА: Състезателен,НЕДЕЛЯ 07.12
